"날짜","종가","시가","고가","저가","거래량","변동 %"
"1999- 11- 03","887.15","893.95","901.59","884.56","413.12M","-0.34%"
"1999- 11- 02","890.18","876.56","890.18","870.73","401.25M","1.55%"
"1999- 11- 01","876.55","863.50","876.55","855.48","348.22M","5.16%"
"1999- 10- 29","833.51","834.38","848.75","825.81","313.10M","1.53%"
"1999- 10- 28","820.95","790.91","823.66","790.67","242.63M","3.47%"
"1999- 10- 27","793.42","795.31","804.13","788.85","226.60M","-0.45%"
"1999- 10- 26","797.01","784.93","803.80","778.90","227.74M","-0.23%"
"1999- 10- 25","798.84","819.32","822.09","790.19","278.88M","-2.52%"
"1999- 10- 22","819.52","814.83","826.14","811.47","238.55M","0.12%"
"1999- 10- 21","818.51","838.07","848.44","813.77","339.68M","-1.47%"
"1999- 10- 20","830.69","821.72","834.14","814.54","314.38M","2.37%"
"1999- 10- 19","811.44","835.01","839.55","805.78","252.57M","-1.79%"
"1999- 10- 18","826.25","839.91","852.90","823.82","268.26M","-4.22%"
"1999- 10- 15","862.63","870.61","877.06","854.44","335.72M","-0.39%"
"1999- 10- 14","866.02","851.17","873.69","841.80","334.60M","1.23%"
"1999- 10- 13","855.52","848.40","856.36","840.14","287.22M","-0.09%"
"1999- 10- 12","856.25","830.10","856.25","829.88","298.50M","2.62%"
"1999- 10- 11","834.39","845.80","850.96","830.32","245.31M","-0.60%"
"1999- 10- 08","839.41","846.62","853.16","833.64","311.79M","-1.38%"
"1999- 10- 07","851.15","838.04","852.37","828.69","341.78M","1.90%"
"1999- 10- 06","835.31","799.34","837.44","792.05","278.00M","5.53%"
"1999- 10- 05","791.55","825.17","838.96","788.22","284.86M","-3.28%"
"1999- 10- 04","818.37","840.14","853.02","818.28","233.75M","-2.50%"
"1999- 10- 01","839.35","838.65","847.29","800.97","262.92M","0.38%"
"1999- 09- 30","836.18","859.67","879.00","836.18","231.43M","-3.76%"
"1999- 09- 29","868.88","895.70","898.18","868.88","251.79M","-3.54%"
"1999- 09- 28","900.73","909.20","919.56","894.38","225.05M","-0.34%"
"1999- 09- 27","903.79","941.70","941.70","903.79","219.38M","-4.01%"
"1999- 09- 22","941.57","956.70","960.36","940.13","301.88M","-1.66%"
"1999- 09- 21","957.42","944.01","963.68","940.44","305.23M","2.52%"
"1999- 09- 20","933.88","933.86","939.56","923.56","234.86M","0.94%"
"1999- 09- 17","925.20","902.53","931.18","893.08","222.79M","0.99%"
"1999- 09- 16","916.16","948.49","949.62","916.10","246.10M","-3.83%"
"1999- 09- 15","952.69","967.72","970.89","947.85","261.24M","-1.64%"
"1999- 09- 14","968.54","981.66","982.32","964.49","289.96M","-1.26%"
"1999- 09- 13","980.91","973.71","984.57","964.97","297.90M","1.97%"
"1999- 09- 10","961.98","951.95","974.15","951.21","297.62M","1.20%"
"1999- 09- 09","950.53","940.02","950.53","937.80","234.21M","1.45%"
"1999- 09- 08","936.93","942.98","952.37","932.45","278.59M","-0.74%"
"1999- 09- 07","943.92","947.34","959.01","943.92","280.86M","0.07%"
"1999- 09- 06","943.22","919.01","944.47","915.49","290.48M","3.58%"
"1999- 09- 03","910.62","902.29","920.82","887.76","318.00M","1.30%"
"1999- 09- 02","898.97","886.62","912.43","877.91","305.81M","-0.72%"
"1999- 09- 01","905.52","944.50","947.47","905.52","316.14M","-3.45%"
"1999- 08- 31","937.88","932.24","940.22","922.34","265.48M","-0.50%"
"1999- 08- 30","942.57","962.14","970.26","942.41","300.49M","-1.84%"
"1999- 08- 27","960.28","953.99","970.51","945.77","325.17M","0.04%"
"1999- 08- 26","959.88","971.14","978.40","955.87","366.36M","-0.32%"
"1999- 08- 25","963.00","933.43","972.08","932.49","380.36M","3.28%"
"1999- 08- 24","932.41","927.81","939.43","917.41","343.80M","1.62%"
"1999- 08- 23","917.58","889.89","919.07","881.54","306.43M","4.46%"
"1999- 08- 20","878.39","873.10","879.18","859.77","255.15M","0.83%"
"1999- 08- 19","871.18","874.98","885.08","867.62","280.27M","0.26%"
"1999- 08- 18","868.94","861.86","878.68","841.27","326.41M","-0.54%"
"1999- 08- 17","873.70","911.45","925.63","872.57","270.86M","-3.70%"
"1999- 08- 16","907.28","904.22","924.80","895.11","219.58M","-1.11%"
"1999- 08- 13","917.47","940.62","945.00","908.49","270.18M","-3.36%"
"1999- 08- 12","949.35","946.48","958.83","939.58","255.84M","0.56%"
"1999- 08- 11","944.08","965.73","973.91","941.56","291.84M","-2.54%"
"1999- 08- 10","968.66","949.77","968.85","944.70","291.16M","2.07%"
"1999- 08- 09","948.97","938.74","963.30","931.10","294.56M","1.14%"
"1999- 08- 06","938.26","944.35","959.78","924.12","236.92M","-0.09%"
"1999- 08- 05","939.07","967.96","974.78","933.87","285.81M","-3.73%"
"1999- 08- 04","975.45","977.12","995.08","973.90","381.67M","0.22%"
"1999- 08- 03","973.33","961.00","977.91","953.14","344.34M","1.41%"
"1999- 08- 02","959.81","967.70","982.32","939.60","352.44M","-1.02%"
"1999- 07- 30","969.72","997.49","1,010.89","957.28","405.43M","-2.90%"
"1999- 07- 29","998.71","958.61","998.71","955.89","390.70M","5.74%"
"1999- 07- 28","944.46","923.94","972.96","919.65","394.20M","1.68%"
"1999- 07- 27","928.85","881.73","931.01","874.81","390.09M","6.40%"
"1999- 07- 26","872.94","891.38","902.68","860.13","349.10M","-3.54%"
"1999- 07- 23","904.96","972.78","974.80","902.22","413.13M","-7.34%"
"1999- 07- 22","976.66","957.99","977.49","935.22","397.39M","1.20%"
"1999- 07- 21","965.11","989.73","992.85","949.55","379.60M","-3.34%"
"1999- 07- 20","998.45","1,019.59","1,027.13","998.42","406.35M","-2.55%"
"1999- 07- 19","1,024.58","1,034.41","1,044.28","1,001.79","379.34M","0.37%"
"1999- 07- 16","1,020.82","986.79","1,022.13","986.79","360.30M","3.94%"
"1999- 07- 15","982.14","952.89","982.14","952.89","307.74M","2.99%"
"1999- 07- 14","953.67","987.72","997.07","953.67","349.16M","-3.43%"
"1999- 07- 13","987.50","999.64","1,018.35","976.68","364.18M","-1.67%"
"1999- 07- 12","1,004.25","1,037.74","1,052.60","1,001.41","489.18M","-2.30%"
"1999- 07- 09","1,027.93","1,004.68","1,027.93","989.48","448.72M","2.88%"
"1999- 07- 08","999.11","1,010.77","1,022.88","997.99","441.96M","-0.68%"
"1999- 07- 07","1,005.98","995.66","1,006.40","982.50","399.67M","1.67%"
"1999- 07- 06","989.43","962.48","989.43","953.64","341.93M","2.76%"
"1999- 07- 05","962.84","940.03","963.06","940.03","349.84M","3.15%"
"1999- 07- 02","933.42","920.03","934.88","919.62","300.14M","1.46%"
"1999- 07- 01","919.98","887.56","923.99","887.56","279.15M","4.19%"
"1999- 06- 30","883.00","899.61","909.33","872.32","259.89M","-1.61%"
"1999- 06- 29","897.45","900.45","907.26","891.64","233.32M","-0.62%"
"1999- 06- 28","903.05","882.43","907.41","882.43","229.26M","2.38%"
"1999- 06- 25","882.08","876.45","882.08","862.05","240.58M","0.54%"
"1999- 06- 24","877.30","889.85","902.45","877.30","278.61M","-1.27%"
"1999- 06- 23","888.63","877.78","897.22","871.67","291.17M","1.45%"
"1999- 06- 22","875.97","867.94","881.12","861.17","310.90M","0.80%"
"1999- 06- 21","869.00","843.29","869.70","843.29","242.85M","3.73%"
"1999- 06- 18","837.73","833.52","850.95","827.21","196.04M","0.66%"
"1999- 06- 17","832.26","832.64","861.72","832.26","224.40M","0.33%"
"1999- 06- 16","829.53","805.07","833.52","805.07","175.56M","3.21%"
"1999- 06- 15","803.72","814.50","823.41","789.82","208.13M","-2.21%"
"1999- 06- 14","821.91","844.28","844.28","811.02","208.81M","-3.15%"
"1999- 06- 11","848.61","855.54","867.74","832.80","285.12M","-0.87%"
"1999- 06- 10","856.06","804.76","856.06","793.15","232.26M","6.55%"
"1999- 06- 09","803.46","853.21","853.21","803.46","250.99M","-5.87%"
"1999- 06- 08","853.60","844.39","854.56","830.67","307.69M","1.34%"
"1999- 06- 07","842.32","805.29","842.32","805.29","260.40M","5.62%"
"1999- 06- 04","797.50","779.34","801.94","779.34","205.88M","2.48%"
"1999- 06- 03","778.21","777.68","789.12","759.62","233.43M","0.41%"
"1999- 06- 02","775.00","754.63","784.73","754.63","235.45M","2.82%"
"1999- 06- 01","753.72","735.54","761.03","728.34","160.91M","2.40%"
"1999- 05- 31","736.02","732.43","747.97","732.43","185.91M","0.52%"
"1999- 05- 28","732.24","728.92","734.98","721.93","206.05M","0.77%"
"1999- 05- 27","726.66","724.03","742.37","723.07","235.46M","0.92%"
"1999- 05- 26","720.05","699.35","720.05","693.53","203.93M","3.06%"
"1999- 05- 25","698.69","694.33","704.01","690.04","153.86M","0.44%"
"1999- 05- 24","695.60","706.18","708.17","692.03","134.67M","-2.10%"
"1999- 05- 21","710.49","709.03","715.81","699.64","170.49M","0.27%"
"1999- 05- 20","708.60","735.40","735.40","704.60","198.03M","-3.59%"
"1999- 05- 19","734.98","729.49","740.26","726.22","229.01M","0.78%"
"1999- 05- 18","729.29","717.28","729.29","713.15","169.13M","1.60%"
"1999- 05- 17","717.83","737.77","737.77","716.42","173.42M","-2.71%"
"1999- 05- 14","737.83","742.90","758.16","729.70","255.15M","-0.61%"
"1999- 05- 13","742.37","773.34","774.01","742.37","293.47M","-3.98%"
"1999- 05- 12","773.13","782.02","787.04","760.89","298.32M","-1.06%"
"1999- 05- 11","781.41","814.07","820.36","781.39","367.38M","-4.03%"
"1999- 05- 10","814.24","810.60","818.68","799.78","356.62M","0.45%"
"1999- 05- 07","810.62","811.39","826.04","806.08","376.25M","0.01%"
"1999- 05- 06","810.54","774.51","810.59","774.51","383.62M","5.11%"
"1999- 05- 04","771.17","756.77","776.26","756.77","327.40M","1.94%"
"1999- 05- 03","756.53","753.65","765.17","747.17","319.73M","0.52%"
"1999- 04- 30","752.59","753.67","761.78","739.30","314.76M","0.00%"
"1999- 04- 29","752.61","788.66","789.93","752.61","332.69M","-4.74%"
"1999- 04- 28","790.03","792.83","806.41","779.61","392.38M","-0.50%"
"1999- 04- 27","793.98","777.78","795.94","774.25","372.36M","2.28%"
"1999- 04- 26","776.30","751.20","778.06","749.89","340.06M","3.37%"
"1999- 04- 23","750.99","740.75","762.56","740.75","303.24M","1.43%"
"1999- 04- 22","740.40","743.63","750.35","721.64","268.28M","-0.38%"
"1999- 04- 21","743.26","769.20","772.67","743.26","336.26M","-3.53%"
"1999- 04- 20","770.43","767.61","780.73","759.81","340.10M","0.50%"
"1999- 04- 19","766.59","727.24","766.59","727.24","315.35M","5.72%"
"1999- 04- 16","725.14","722.00","740.28","718.22","387.94M","0.43%"
"1999- 04- 15","722.01","687.68","722.03","687.68","370.70M","5.03%"
"1999- 04- 14","687.41","690.66","695.60","684.75","272.61M","-0.35%"
"1999- 04- 13","689.80","689.51","701.03","683.09","318.18M","0.02%"
"1999- 04- 12","689.64","689.37","700.44","681.87","343.32M","0.32%"
"1999- 04- 09","687.42","682.49","692.02","677.47","342.03M","0.91%"
"1999- 04- 08","681.19","673.05","683.34","667.15","270.58M","1.16%"
"1999- 04- 07","673.36","667.31","690.52","667.31","318.90M","0.99%"
"1999- 04- 06","666.73","647.84","669.28","647.84","269.13M","3.08%"
"1999- 04- 02","646.78","638.27","651.94","638.27","262.75M","1.55%"
"1999- 04- 01","636.89","618.99","638.29","616.84","206.11M","2.89%"
"1999- 03- 31","618.98","618.17","622.91","614.83","165.62M","0.15%"
"1999- 03- 30","618.05","601.97","619.28","601.97","160.00M","2.82%"
"1999- 03- 29","601.07","606.65","606.81","596.73","151.17M","-1.43%"
"1999- 03- 26","609.79","610.96","619.80","609.13","153.96M","-0.21%"
"1999- 03- 25","611.07","610.89","621.18","604.62","205.01M","-0.07%"
"1999- 03- 24","611.48","614.20","614.20","603.25","193.84M","-0.47%"
"1999- 03- 23","614.34","607.97","614.34","603.44","163.81M","1.09%"
"1999- 03- 22","607.74","604.41","620.53","598.96","196.40M","0.58%"
"1999- 03- 19","604.22","579.48","606.00","579.48","183.83M","4.36%"
"1999- 03- 18","578.98","599.39","605.96","578.74","188.12M","-3.59%"
"1999- 03- 17","600.52","603.22","613.35","598.49","276.95M","-0.22%"
"1999- 03- 16","601.83","591.91","602.17","587.03","203.42M","1.66%"
"1999- 03- 15","592.02","591.65","604.82","589.63","234.66M","0.21%"
"1999- 03- 12","590.80","583.59","593.24","583.45","247.65M","1.51%"
"1999- 03- 11","582.00","569.33","587.65","568.34","242.64M","2.24%"
"1999- 03- 10","569.27","572.48","572.48","560.68","157.43M","-0.62%"
"1999- 03- 09","572.85","572.15","580.58","565.34","217.89M","0.18%"
"1999- 03- 08","571.84","540.33","573.25","540.33","223.10M","6.25%"
"1999- 03- 05","538.19","532.08","540.82","525.44","145.30M","1.11%"
"1999- 03- 04","532.29","534.62","537.03","527.55","119.41M","-0.41%"
"1999- 03- 03","534.49","534.92","541.10","528.47","130.70M","0.10%"
"1999- 03- 02","533.97","521.97","543.58","521.97","156.82M","2.67%"
"1999- 02- 26","520.06","501.27","520.06","501.27","127.01M","4.19%"
"1999- 02- 25","499.14","497.35","506.90","489.75","129.44M","0.14%"
"1999- 02- 24","498.42","502.78","509.79","498.42","114.83M","-0.89%"
"1999- 02- 23","502.88","508.94","515.77","495.69","111.72M","-1.10%"
"1999- 02- 22","508.49","520.73","520.73","502.89","117.54M","-2.62%"
"1999- 02- 19","522.18","533.97","533.97","509.14","132.80M","-2.65%"
"1999- 02- 18","536.41","552.83","556.96","536.16","122.92M","-2.78%"
"1999- 02- 12","551.77","526.86","551.87","526.86","154.76M","5.30%"
"1999- 02- 11","523.99","523.99","534.88","523.08","120.33M","-0.10%"
"1999- 02- 10","524.49","522.64","525.54","507.87","148.32M","0.21%"
"1999- 02- 09","523.38","543.41","543.41","518.22","129.98M","-4.03%"
"1999- 02- 08","545.38","552.04","558.88","545.38","135.83M","-1.09%"
"1999- 02- 05","551.39","550.22","557.94","543.39","143.48M","0.23%"
"1999- 02- 04","550.15","553.12","558.26","542.94","133.16M","-0.57%"
"1999- 02- 03","553.33","566.91","566.91","549.95","177.48M","-2.46%"
"1999- 02- 02","567.28","581.87","583.26","562.37","201.99M","-2.47%"
"1999- 02- 01","581.67","571.93","582.17","570.34","185.07M","1.79%"
"1999- 01- 29","571.43","570.69","576.14","563.73","177.93M","-0.01%"
"1999- 01- 28","571.47","565.28","578.10","565.18","206.55M","1.11%"
"1999- 01- 27","565.20","532.70","565.20","532.70","191.98M","6.39%"
"1999- 01- 26","531.23","544.34","562.46","531.20","169.70M","-1.58%"
"1999- 01- 25","539.76","551.36","557.06","538.35","162.84M","-1.97%"
"1999- 01- 22","550.58","580.57","580.57","550.58","216.86M","-5.41%"
"1999- 01- 21","582.04","611.51","611.51","581.88","206.79M","-5.12%"
"1999- 01- 20","613.43","618.34","627.75","611.74","215.28M","-0.76%"
"1999- 01- 19","618.12","622.86","631.58","606.52","289.52M","-0.71%"
"1999- 01- 18","622.52","614.65","630.21","614.65","288.87M","1.29%"
"1999- 01- 15","614.57","604.32","619.30","600.38","295.54M","1.68%"
"1999- 01- 14","604.42","631.61","631.61","597.55","316.40M","-4.52%"
"1999- 01- 13","633.03","631.29","640.05","622.37","326.84M","0.29%"
"1999- 01- 12","631.19","644.24","651.95","621.67","313.90M","-1.52%"
"1999- 01- 11","640.95","627.14","642.02","627.14","336.98M","2.33%"
"1999- 01- 08","626.33","637.24","642.54","625.56","292.23M","-1.77%"
"1999- 01- 07","637.59","615.24","638.41","615.24","299.02M","4.12%"
"1999- 01- 06","612.36","600.14","612.38","596.55","260.32M","2.31%"
"1999- 01- 05","598.55","588.32","599.90","585.71","252.58M","1.87%"
"1999- 01- 04","587.57","565.10","600.45","565.10","198.37M","4.46%"
"1998- 12- 28","562.46","557.09","571.02","556.96","248.46M","1.28%"
"1998- 12- 24","555.36","554.58","561.47","547.80","231.84M","0.33%"
"1998- 12- 23","553.53","551.83","564.21","545.30","231.04M","1.06%"
"1998- 12- 22","547.75","565.06","572.86","546.03","304.13M","-3.10%"
"1998- 12- 21","565.27","527.06","565.27","527.06","258.94M","7.70%"
"1998- 12- 18","524.85","528.30","537.56","515.74","234.48M","-0.76%"
"1998- 12- 17","528.89","544.44","544.44","518.57","243.99M","-3.13%"
"1998- 12- 16","545.97","579.42","599.32","539.55","394.14M","-5.84%"
"1998- 12- 15","579.86","560.04","586.11","554.20","331.14M","3.68%"
"1998- 12- 14","559.30","555.03","570.54","541.26","330.02M","0.74%"
"1998- 12- 11","555.17","568.02","576.14","551.67","335.46M","-2.19%"
"1998- 12- 10","567.61","526.85","568.80","526.85","357.47M","7.80%"
"1998- 12- 09","526.52","509.96","526.52","509.96","304.74M","3.27%"
"1998- 12- 08","509.85","512.55","541.23","505.35","329.46M","-0.91%"
"1998- 12- 07","514.52","491.09","518.22","491.09","328.26M","4.85%"
"1998- 12- 05","490.71","469.63","496.13","469.63","180.55M","5.23%"
"1998- 12- 04","466.34","449.15","466.34","446.82","244.84M","4.07%"
"1998- 12- 03","448.11","447.87","455.66","447.87","206.90M","0.39%"
"1998- 12- 02","446.35","446.17","449.60","442.14","206.68M","0.09%"
"1998- 12- 01","445.96","451.85","451.85","438.42","191.71M","-1.31%"
"1998- 11- 30","451.88","455.44","461.16","450.31","238.35M","-0.83%"
"1998- 11- 28","455.66","447.06","457.00","447.06","136.74M","1.94%"
"1998- 11- 27","447.00","445.97","450.29","439.19","167.64M","0.09%"
"1998- 11- 26","446.59","462.95","465.23","446.59","213.50M","-3.75%"
"1998- 11- 25","464.01","461.27","467.13","457.87","220.86M","0.70%"
"1998- 11- 24","460.78","454.50","466.34","454.50","187.20M","1.50%"
"1998- 11- 23","453.95","452.91","458.17","446.40","186.10M","-0.75%"
"1998- 11- 21","457.40","453.55","459.50","448.18","113.33M","0.99%"
"1998- 11- 20","452.93","443.34","464.12","440.87","243.19M","2.69%"
"1998- 11- 19","441.06","422.00","441.06","422.00","185.42M","4.09%"
"1998- 11- 18","423.74","425.78","428.33","420.64","162.22M","-0.16%"
"1998- 11- 17","424.43","423.59","432.30","423.59","166.98M","0.53%"
"1998- 11- 16","422.21","418.61","426.07","412.56","166.95M","1.93%"
"1998- 11- 14","414.22","404.75","414.71","404.75","108.39M","2.45%"
"1998- 11- 13","404.30","402.61","405.37","396.51","122.67M","0.19%"
"1998- 11- 12","403.52","402.70","407.63","400.72","132.65M","0.70%"
"1998- 11- 11","400.70","401.60","406.72","393.98","143.35M","-0.63%"
"1998- 11- 10","403.24","423.20","423.20","403.24","207.00M","-5.00%"
"1998- 11- 09","424.45","416.74","424.45","413.06","205.81M","1.77%"
"1998- 11- 07","417.06","416.80","420.39","412.07","128.04M","0.18%"
"1998- 11- 06","416.30","419.34","436.12","416.07","233.51M","-0.45%"
"1998- 11- 05","418.20","415.45","420.46","410.54","204.12M","1.14%"
"1998- 11- 04","413.47","407.50","413.49","401.79","152.81M","1.43%"
"1998- 11- 03","407.64","405.12","416.10","402.70","163.45M","0.75%"
"1998- 11- 02","404.61","406.97","410.84","403.02","145.80M","0.29%"
"1998- 10- 31","403.44","392.41","404.62","392.41","100.37M","4.86%"
"1998- 10- 30","384.75","373.23","389.06","373.23","119.63M","3.90%"
"1998- 10- 29","370.30","365.11","374.31","363.68","96.93M","1.76%"
"1998- 10- 28","363.91","360.58","367.70","359.12","93.46M","0.97%"
"1998- 10- 27","360.43","371.57","371.57","353.69","93.82M","-3.45%"
"1998- 10- 26","373.32","380.60","380.60","372.10","92.89M","-1.97%"
"1998- 10- 24","380.81","379.07","383.68","379.07","72.46M","0.52%"
"1998- 10- 23","378.83","383.13","384.84","374.14","125.78M","-0.96%"
"1998- 10- 22","382.52","380.33","388.16","378.82","139.24M","0.45%"
"1998- 10- 21","380.80","390.41","394.59","379.52","167.87M","-1.94%"
"1998- 10- 20","388.35","372.87","388.35","370.19","122.52M","3.85%"
"1998- 10- 19","373.97","385.12","387.33","371.25","129.13M","-2.48%"
"1998- 10- 17","383.47","374.05","383.47","374.05","71.94M","2.53%"
"1998- 10- 16","374.01","375.34","385.03","370.28","143.56M","1.43%"
"1998- 10- 15","368.74","347.99","369.04","347.99","135.82M","6.53%"
"1998- 10- 14","346.13","347.25","347.96","340.03","98.00M","0.01%"
"1998- 10- 13","346.08","352.77","358.31","344.91","136.35M","-1.73%"
"1998- 10- 12","352.17","339.71","353.54","336.12","135.19M","4.06%"
"1998- 10- 10","338.43","331.66","340.93","331.66","81.34M","3.19%"
"1998- 10- 09","327.96","310.37","328.61","310.37","113.29M","7.45%"
"1998- 10- 08","305.22","315.41","320.97","305.22","93.09M","-2.64%"
"1998- 10- 07","313.49","309.84","315.98","309.84","70.44M","1.70%"
